output>0.02,460.099,0,3.36504,,0.47698,0.07451,157.22,,0.499845,0.126152,218.931,,0.304736,0.0215885,156.234,,0.328531,0.437808,0.439685,,1,0,14.3615,,1,0,263.779,,0.351255,64.8493,19.9682,,1,0,726
output>0.03,447.11,0,2.99704,,0.631542,0.0912437,148.705,,0.451469,0.123312,211.635,,0.328628,0.0229644,149.415,,0.176128,0.395138,0.439685,,1,0,12.9807,,1,0,289.35,,0.368385,70.9784,17.284,,1,0,675
output>0.04,436.933,0,2.50925,,0.948438,0.118441,141.074,,0.501077,0.138733,197.226,,0.326189,0.024342,139.957,,0.175284,0.414704,0.439685,,1,0,11.5003,,1,0,322.102,,0.34773,83.3541,16.2922,,1,0,635
output>0.05,426.218,0,2.48772,,1.24024,0.152431,132.921,,0.517356,0.144354,191.128,,0.320075,0.0246206,133.684,,0.275159,0.415118,0.434254,,1,0,9.78328,,1,0,313.311,,0.319996,87.0697,16.2736,,1,0,595
output>0.06,419.492,0,2.48772,,1.23034,0.155286,126.165,,0.559396,0.156942,180.015,,0.322732,0.0256416,123.116,,0.37852,0.49242,0.434254,,1,0,9.34029,,1,0,294.403,,0.31406,85.1356,15.8223,,1,0,556
output>0.07,405.57,0,2.22707,,1.35971,0.170644,119.57,,0.54736,0.15592,171.622,,0.320175,0.0267129,117.399,,0.170652,0.453228,0.434254,,1,0,9.06001,,1,0,287.092,,0.304014,86.6833,15.6928,,1,0,517
output>0.08,389.105,0,2.22707,,1.24527,0.171099,115.327,,0.547377,0.159909,161.42,,0.3043,0.0267481,110.859,,0.181456,0.475652,0.434254,,1,0,8.76212,,1,0,262.125,,0.331138,78.4239,15.243,,1,0,477
output>0.09,373.012,0,1.72048,,1.07363,0.167609,106.069,,0.5447,0.168041,155.666,,0.30329,0.0273943,104.097,,0.214057,0.489733,0.434254,,1,0,8.56479,,1,0,210.268,,0.292428,69.3455,13.5357,,1,0,449
output>0.1,356.748,0,1.72048,,2.02457,0.249291,98.6949,,0.510741,0.168701,144.938,,0.290464,0.0284632,95.4398,,0.240242,0.663952,0.434254,,1,0,7.61727,,1,0,278.222,,0.318532,91.757,12.6825,,1,0,421
output>0.11,342.539,0,0.95875,,10.7765,0.915433,95.8557,,0.470202,0.181881,137.946,,0.133421,0.0321106,92.9208,,-0.61866,0.964711,0.434254,,1,0,7.43155,,1,0,500.172,,0.341741,164.964,11.0957,,1,0,390
output>0.12,330.029,0,0.95875,,9.97728,0.857994,90.5775,,0.492633,0.182296,130.7,,0.14878,0.032434,89.4151,,-0.716951,1.26844,0.434254,,1,0,7.17703,,1,0,460.739,,0.336188,158.473,10.2742,,1,0,372
output>0.13,314.192,0,0.95875,,10.3394,0.899062,84.5551,,0.527636,0.178459,125.14,,0.256796,0.0319321,85.8335,,-0.782273,1.30653,0.434254,,1,0,4.80019,,1,0,460.025,,0.356864,158.231,9.50195,,1,0,341
output>0.14,301.155,0,0.528425,,13.7462,1.35921,79.065,,0.486316,0.184317,116.106,,0.25792,0.0324292,80.5523,,0.720877,1.16232,0.434254,,1,0,4.68995,,1,0,442.711,,0.37764,152.291,9.0101,,1,0,314
output>0.15,284.711,0,0.528425,,14.5332,1.4238,72.8096,,0.480034,0.191007,111.296,,0.241035,0.0337221,76.4377,,0.114123,0.886126,0.434254,,1,0,4.68995,,1,0,451.648,,0.395744,155.37,7.75757,,1,0,290
output>0.16,273.51,0,0.494612,,177.907,13.6667,68.7058,,0.391391,0.170529,104.892,,-0.91577,0.0745712,72.5631,,-0.526834,0.750609,0.434254,,1,0,4.59041,,1,0,1110.3,,0.44525,354.472,7.63677,,1,0,271
output>0.17,258.007,0,0.494612,,153.655,12.362,63.7787,,0.353096,0.177972,94.6819,,-0.842348,0.0747244,67.0898,,-0.545581,0.782319,0.434254,,1,0,4.43428,,1,0,958.945,,0.426912,323.037,6.59502,,1,0,255
output>0.18,247.25,0,0.251252,,155.048,12.362,61.1909,,0.381998,0.194446,85.9863,,-0.213568,0.0503057,62.0712,,-0.2592,0.488533,0,,1,0,4.32272,,1,0,967.64,,0.447058,325.976,5.61551,,1,0,237
output>0.19,237.15,0,0.251252,,323.68,31.5783,58.9221,,0.393919,0.201319,82.1973,,-0.57815,0.0657679,57.2252,,-0.285316,0.538022,0,,1,0,4.29414,,1,0,1061.64,,0.485479,357.689,5.11953,,1,0,209
output>0.2,228.596,0,0.251252,,287.593,31.7723,55.2734,,0.363181,0.203676,75.5822,,0.279841,0.035031,51.1625,,-0.736322,1.50161,0,,1,0,4.15193,,1,0,943.279,,0.533102,314.672,5.11953,,1,0,196
output>0.21,215.46,0,0.251252,,254.523,31.7723,52.8216,,0.372424,0.209509,69.8777,,0.264854,0.0344617,47.1949,,-0.826644,1.6807,0,,1,0,2.84872,,1,0,834.811,,0.568883,278.523,4.87357,,1,0,181
output>0.22,205.812,0,0,,140.746,28.3488,47.5036,,0.313358,0.189635,65.1046,,0.275503,0.036968,43.7457,,-0.882614,1.84746,0,,1,0,2.69903,,1,0,461.632,,0.562358,163.44,4.87357,,1,0,170
output>0.23,190.382,0,0,,514.244,122.405,44.9149,,0.33009,0.200949,57.9444,,0.262297,0.0372701,38.9436,,-0.886047,1.90763,0,,1,0,2.46299,,1,0,573.78,,0.530895,217.135,4.40418,,1,0,160
output>0.24,180.123,0,0,,0,1513,40.1192,,0.248911,0.173171,55.2097,,0.285559,0.0427477,35.6572,,-0.636039,1.56776,0,,1,0,2.46299,,1,0,268.39,,0.331397,134.337,3.97418,,1,0,149
output>0.25,169.564,0,0,,0,1513,36.0027,,0.178571,0.154252,51.3741,,0.267991,0.0422982,33.5067,,-0.822944,2.0798,0,,1,0,2.43995,,1,0,396.77,,0.361894,198.596,3.97418,,1,0,134
